"@timestamp",ev,ea,cid,"browser_name",clientip
"January 31st 2020, 05:42:01.433",796,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:42:19.765",783,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:42:32.503",224,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 05:42:40.877",182,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"14.232.154.28"
"January 31st 2020, 05:42:54.826",6,"Socket reconnected","3545c462-bb3f-4389-beed-05f74700514e","Firefox iOS","113.172.9.183"
"January 31st 2020, 05:43:01.580",797,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:43:10.871",183,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"113.190.24.106"
"January 31st 2020, 05:43:18.699",1,"Socket reconnected","e29c0bf0-24d5-48c2-ba53-ba49c1dc1317","Mobile Safari","123.19.168.85"
"January 31st 2020, 05:43:19.730",784,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:44:01.439",798,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:44:19.933",785,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:44:30.207",2,"Socket reconnected","cb5d5062-da8a-46fe-a7f8-43a8b270c877",Safari,"118.68.60.65"
"January 31st 2020, 05:45:01.422",799,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:45:05.311",89,"Socket reconnected","734886a6-0465-47fb-a92a-887ed787c50d",Firefox,"113.161.66.143"
"January 31st 2020, 05:45:07.088",1,"Socket reconnected","69546b33-15c8-4431-a0ef-53c48713c5a0",Chrome,"171.254.142.50"
"January 31st 2020, 05:45:08.040",60,"Socket reconnected","f66dc5d0-e125-486e-b2c9-9a45a2768e43",Chrome,"14.231.178.44"
"January 31st 2020, 05:45:10.680",11,"Socket reconnected","6fb22022-e37a-45e9-a6b7-a9fc9ccb8f61",Safari,"113.172.120.143"
"January 31st 2020, 05:45:49.709",786,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:46:01.560",3,"Socket reconnected","47d3780e-6aee-4971-afbb-4af350f9473e",Chrome,"113.22.242.89"
"January 31st 2020, 05:46:01.657",3,"Socket reconnected","47d3780e-6aee-4971-afbb-4af350f9473e",Chrome,"113.22.242.89"
"January 31st 2020, 05:46:31.495",800,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:46:33.025",36,"Socket reconnected","a15d50c2-606b-4c6d-bbb0-7a3eff99c408",Chrome,"116.100.28.118"
"January 31st 2020, 05:46:36.083",225,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 05:46:39.203",7,"Socket reconnected","d0e6c3a0-90a6-42fc-ab0f-d765914c4d54","Chrome Mobile","171.253.134.41"
"January 31st 2020, 05:46:49.954",787,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:47:31.451",801,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:47:49.902",4,"Socket reconnected","e35c26f7-f06e-4785-bc26-b759ea07fc95","Samsung Internet","27.66.107.91"
"January 31st 2020, 05:48:07.584",12,"Socket reconnected","6fb22022-e37a-45e9-a6b7-a9fc9ccb8f61",Safari,"113.172.120.143"
"January 31st 2020, 05:48:19.755",788,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:48:31.539",802,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:49:10.877",184,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"14.232.154.28"
"January 31st 2020, 05:49:19.721",789,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:49:22.060",226,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 05:49:35.194",4,"Socket reconnected","d92cd211-bb31-402b-9ee0-b12a3c04bf3c","Chrome Mobile","113.187.37.226"
"January 31st 2020, 05:49:55.030",12,"Socket reconnected","3064cf8b-8596-4b12-bd35-65ea960955b3",Chrome,"171.255.70.51"
"January 31st 2020, 05:50:01.437",803,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:50:19.763",790,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:50:39.571",37,"Socket reconnected","a15d50c2-606b-4c6d-bbb0-7a3eff99c408",Chrome,"116.100.28.118"
"January 31st 2020, 05:50:40.874",185,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"113.190.24.106"
"January 31st 2020, 05:50:46.259",95,"Socket reconnected","7a430f24-5f22-445a-8065-bcb5542923b1",Chrome,"123.16.13.170"
"January 31st 2020, 05:50:56.471",7,"Socket reconnected","85b4d907-f789-4ab0-adfd-339ae8105a90",Chrome,"27.73.50.111"
"January 31st 2020, 05:51:01.437",804,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:51:49.954",791,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:52:01.603",805,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:52:25.469",2,"Socket reconnected","39f42689-6ec5-4873-b192-055d9b6ca54c",Edge,"14.189.241.76"
"January 31st 2020, 05:52:49.739",792,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:53:01.424",806,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:53:34.908",227,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 05:53:44.822",1,"Socket reconnected","120bc081-b2e6-48bd-ba53-5749892b6731","Coc Coc","14.245.65.183"
"January 31st 2020, 05:54:01.408",807,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:54:02.082",1,"Socket reconnected","c99af288-1341-400c-b64d-3e60698467b3","Chrome Mobile","14.187.107.79"
"January 31st 2020, 05:54:07.837",3,"Socket reconnected","c4a700be-6965-4ad6-bc92-68c232eef126",Safari,"14.234.113.180"
"January 31st 2020, 05:54:08.589",4,"Socket reconnected","c4a700be-6965-4ad6-bc92-68c232eef126",Safari,"14.234.113.180"
"January 31st 2020, 05:54:17.922",38,"Socket reconnected","a15d50c2-606b-4c6d-bbb0-7a3eff99c408",Chrome,"116.100.28.118"
"January 31st 2020, 05:54:19.788",793,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:55:01.424",808,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:55:06.220",7,"Socket reconnected","47374865-af84-4890-aee2-479b62629212",Chrome,"1.53.66.239"
"January 31st 2020, 05:55:16.636",5,"Socket reconnected","3f10aaaa-406f-4a6f-b050-d95dc92ef6ad",Chrome,"141.133.171.239"
"January 31st 2020, 05:55:19.958",794,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:56:02.077",28,"Socket reconnected","ec39c1e4-cf2e-4d81-b969-ba1ce451a4f0",Chrome,"27.68.241.28"
"January 31st 2020, 05:56:19.950",795,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:56:26.961",1,"Socket reconnected","c11ec0cd-33b4-4253-a57e-f4bd6f4bfc9b","Chrome Mobile","171.255.165.239"
"January 31st 2020, 05:56:31.573",809,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:56:34.739",13,"Socket reconnected","6fb22022-e37a-45e9-a6b7-a9fc9ccb8f61",Safari,"113.172.120.143"
"January 31st 2020, 05:56:40.866",186,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"113.190.24.106"
"January 31st 2020, 05:57:16.434",5,"Socket reconnected","e35c26f7-f06e-4785-bc26-b759ea07fc95","Samsung Internet","27.66.107.91"
"January 31st 2020, 05:57:31.596",810,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:57:49.725",796,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:58:49.948",797,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 05:58:54.369",45,"Socket reconnected","55085cff-a3f4-4875-8e2f-719cec83de3d",Chrome,"14.162.37.14"
"January 31st 2020, 05:58:58.110",90,"Socket reconnected","734886a6-0465-47fb-a92a-887ed787c50d",Firefox,"115.78.162.109"
"January 31st 2020, 05:59:01.409",811,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 05:59:49.741",798,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:00:01.412",812,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:01:01.587",813,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:01:01.692",8,"Socket reconnected","fd3a4e46-6b42-4940-b0fa-a8ee3fc2b483",Firefox,"120.72.83.234"
"January 31st 2020, 06:01:03.247",1,"Socket reconnected","3e16bb0e-e62f-4560-b35f-e3048d0609a3","Chrome Mobile","103.199.32.117"
"January 31st 2020, 06:01:20.042",799,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:01:22.379",229,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 06:01:35.652",19,"Socket reconnected","c4690568-8a3c-4b6d-9789-345aa5792c02",Chrome,"14.232.39.198"
"January 31st 2020, 06:01:46.564",2,"Socket reconnected","c11ec0cd-33b4-4253-a57e-f4bd6f4bfc9b","Chrome Mobile","171.255.165.239"
"January 31st 2020, 06:01:55.698",2,"Socket reconnected","9a2340ed-d401-46f7-928c-fcb5d6f71292",Chrome,"14.162.163.9"
"January 31st 2020, 06:02:01.451",814,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:02:06.044",61,"Socket reconnected","f66dc5d0-e125-486e-b2c9-9a45a2768e43",Chrome,"14.231.178.44"
"January 31st 2020, 06:02:19.990",800,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:02:55.736",11,"Socket reconnected","706d1bc7-4fcb-43c1-abe2-0a4f307b8d78",Chrome,"1.55.244.221"
"January 31st 2020, 06:03:01.598",815,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:03:15.852",4,"Socket reconnected","47d3780e-6aee-4971-afbb-4af350f9473e",Chrome,"113.22.242.89"
"January 31st 2020, 06:03:15.913",4,"Socket reconnected","47d3780e-6aee-4971-afbb-4af350f9473e",Chrome,"113.22.242.89"
"January 31st 2020, 06:03:37.356",230,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 06:03:49.737",801,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:03:51.435",22,"Socket reconnected","cc5976a4-3000-4a93-8d22-feac15db08fb",Chrome,"14.160.38.181"
"January 31st 2020, 06:04:20.258",3,"Socket reconnected","cb5d5062-da8a-46fe-a7f8-43a8b270c877",Safari,"118.68.60.65"
"January 31st 2020, 06:04:31.556",816,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:04:38.313",2,"Socket reconnected","91468a2c-f0bc-4d4c-9e0a-75b7afcb89cc",Chrome,"14.253.33.255"
"January 31st 2020, 06:04:42.563",12,"Socket reconnected","bd7cdce1-72f7-40ac-a90a-5ee509384d98",Chrome,"117.0.38.90"
"January 31st 2020, 06:04:49.971",802,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:05:14.720",39,"Socket reconnected","a15d50c2-606b-4c6d-bbb0-7a3eff99c408",Chrome,"116.100.28.118"
"January 31st 2020, 06:05:21.861",7,"Socket reconnected","2eab97b8-0ef5-4313-87b4-bd9d02569b2b",Chrome,"14.161.6.27"
"January 31st 2020, 06:05:31.438",817,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:06:10.811",187,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"14.232.154.28"
"January 31st 2020, 06:06:19.747",803,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:06:31.427",818,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:06:41.614",3,"Socket reconnected","c4088230-3eaf-4476-aa8c-8cfb2c9ddd62",Chrome,"185.200.108.253"
"January 31st 2020, 06:07:10.842",188,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"113.190.24.106"
"January 31st 2020, 06:07:19.758",804,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:07:59.077",3,"Socket reconnected","f99e4bce-d180-400e-9e1e-4678c95d8922",Chrome,"1.53.219.22"
"January 31st 2020, 06:08:01.475",819,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:08:01.750",231,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 06:08:20.040",805,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:08:30.664",1,"Socket reconnected","17c92b2e-93a7-4a3f-9b0f-74f6001fed6b",Chrome,"165.225.116.118"
"January 31st 2020, 06:08:57.494",1,"Socket reconnected","19bae6fa-17d9-4a25-97e0-9cb5f71316a7",Chrome,"116.98.92.150"
"January 31st 2020, 06:08:57.957",1,"Socket reconnected","7bdda9cd-968e-4883-bdd9-6424be3dbd48","Mobile Safari","183.91.4.7"
"January 31st 2020, 06:09:01.427",820,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:09:03.739",7,"Socket reconnected","3545c462-bb3f-4389-beed-05f74700514e","Firefox iOS","113.172.9.72"
"January 31st 2020, 06:09:08.871",1,"Socket reconnected","f24d5463-e1d5-426d-98d5-13b148d92d52","Mobile Safari","59.153.245.29"
"January 31st 2020, 06:09:19.313",6,"Socket reconnected","3f10aaaa-406f-4a6f-b050-d95dc92ef6ad",Chrome,"141.133.171.239"
"January 31st 2020, 06:09:21.492",1,"Socket reconnected","7ae0b342-e859-47f3-b843-9fd613633a8c",Chrome,"42.118.38.194"
"January 31st 2020, 06:09:28.340",1,"Socket reconnected","e41fcc43-a1f1-465e-a8c0-0793dc09c33e",Chrome,"183.81.123.243"
"January 31st 2020, 06:09:28.739",1,"Socket reconnected","e41fcc43-a1f1-465e-a8c0-0793dc09c33e",Chrome,"183.81.123.243"
"January 31st 2020, 06:09:34.124",4,"Socket reconnected","4e53c528-52b0-4b51-9662-49d06b70a5c9",Firefox,"123.27.85.133"
"January 31st 2020, 06:09:34.157",5,"Socket reconnected","4e53c528-52b0-4b51-9662-49d06b70a5c9",Firefox,"123.27.85.133"
"January 31st 2020, 06:09:49.734",806,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:10:01.419",821,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:10:09.997",91,"Socket reconnected","734886a6-0465-47fb-a92a-887ed787c50d",Firefox,"113.161.66.143"
"January 31st 2020, 06:10:39.466",22,"Socket reconnected","34dd2d2c-cee5-46b8-8c6a-7b05cb47c018",Chrome,"117.3.83.111"
"January 31st 2020, 06:10:41.810",189,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"14.232.154.28"
"January 31st 2020, 06:10:47.582",96,"Socket reconnected","7a430f24-5f22-445a-8065-bcb5542923b1",Chrome,"123.16.13.170"
"January 31st 2020, 06:10:50.010",807,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:10:53.082",5,"Socket reconnected","47d3780e-6aee-4971-afbb-4af350f9473e",Chrome,"113.22.242.89"
"January 31st 2020, 06:10:53.791",5,"Socket reconnected","47d3780e-6aee-4971-afbb-4af350f9473e",Chrome,"113.22.242.89"
"January 31st 2020, 06:10:56.784",40,"Socket reconnected","a15d50c2-606b-4c6d-bbb0-7a3eff99c408",Chrome,"116.100.28.118"
"January 31st 2020, 06:11:01.580",822,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:11:07.500",232,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 06:11:34.058",8,"Socket reconnected","3545c462-bb3f-4389-beed-05f74700514e","Firefox iOS","113.172.9.72"
"January 31st 2020, 06:11:50.026",808,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:12:01.418",823,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:12:10.809",190,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"113.190.24.106"
"January 31st 2020, 06:12:12.785",1,"Socket reconnected","d0e6c3a0-90a6-42fc-ab0f-d765914c4d54","Chrome Mobile","171.253.134.41"
"January 31st 2020, 06:12:26.082",2,"Socket reconnected","3e16bb0e-e62f-4560-b35f-e3048d0609a3","Chrome Mobile","103.199.32.117"
"January 31st 2020, 06:12:27.067",1,"Socket reconnected","7bdda9cd-968e-4883-bdd9-6424be3dbd48","Mobile Safari","183.91.4.7"
"January 31st 2020, 06:12:30.824",7,"Socket reconnected","13917743-2299-433b-9854-b8905961340e",Chrome,"113.22.86.36"
"January 31st 2020, 06:12:30.843",5,"Socket reconnected","13917743-2299-433b-9854-b8905961340e",Chrome,"113.22.86.36"
"January 31st 2020, 06:13:20.037",809,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:13:31.475",824,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:13:38.957",92,"Socket reconnected","734886a6-0465-47fb-a92a-887ed787c50d",Firefox,"113.161.66.143"
"January 31st 2020, 06:13:41.650",6,"Socket reconnected","47d3780e-6aee-4971-afbb-4af350f9473e",Chrome,"113.22.242.89"
"January 31st 2020, 06:13:41.771",6,"Socket reconnected","47d3780e-6aee-4971-afbb-4af350f9473e",Chrome,"113.22.242.89"
"January 31st 2020, 06:13:45.214",22,"Socket reconnected","fe139333-e50c-49ef-b424-4f13efbc1d13",Chrome,"123.20.82.108"
"January 31st 2020, 06:13:47.465",2,"Socket reconnected","342c35aa-8cb5-4b47-a333-2e6e1a752e56",Safari,"116.106.203.40"
"January 31st 2020, 06:14:18.412",7,"Socket reconnected","3f10aaaa-406f-4a6f-b050-d95dc92ef6ad",Chrome,"141.133.171.239"
"January 31st 2020, 06:14:19.753",810,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:14:31.547",825,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:14:35.587",233,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 06:14:59.124",5,"Socket reconnected","223aef50-9ec0-4bf5-b07e-417c2aecf6ec",Chrome,"14.231.51.196"
"January 31st 2020, 06:15:00.896",23,"Socket reconnected","fe139333-e50c-49ef-b424-4f13efbc1d13",Chrome,"123.20.82.108"
"January 31st 2020, 06:15:06.042",62,"Socket reconnected","f66dc5d0-e125-486e-b2c9-9a45a2768e43",Chrome,"14.231.178.44"
"January 31st 2020, 06:15:27.141",24,"Socket reconnected","fe139333-e50c-49ef-b424-4f13efbc1d13",Chrome,"123.20.82.108"
"January 31st 2020, 06:15:31.843",826,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:15:49.977",811,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:15:57.086",2,"Socket reconnected","07beea10-6f61-4bc0-bd68-6f63182cf67a","Mobile Safari","118.68.109.92"
"January 31st 2020, 06:16:49.977",812,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:17:01.474",827,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:17:10.776",191,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"14.232.154.28"
"January 31st 2020, 06:17:21.970",234,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 06:17:23.358",13,"Socket reconnected","3064cf8b-8596-4b12-bd35-65ea960955b3",Chrome,"171.255.70.51"
"January 31st 2020, 06:17:54.207",1,"Socket reconnected","f3b42f8d-cf5e-4eb2-a8a5-3c1f2377a88a","Mobile Safari","117.6.62.229"
"January 31st 2020, 06:18:01.446",828,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:18:10.798",192,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"113.190.24.106"
"January 31st 2020, 06:18:15.973",8,"Socket reconnected","3f10aaaa-406f-4a6f-b050-d95dc92ef6ad",Chrome,"141.133.171.239"
"January 31st 2020, 06:18:19.805",813,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:19:01.603",829,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:19:07.231",3,"Socket reconnected","351c7c58-f084-44ca-8012-072f818dbb13",Chrome,"123.20.27.106"
"January 31st 2020, 06:19:14.087",1,"Socket reconnected","136fe066-f76c-46b1-8a85-ac606fb7e4d2",Safari,"171.241.44.144"
"January 31st 2020, 06:19:15.399",43,"Socket reconnected","a56146bf-9896-458f-8742-ab2363ea8b88",Chrome,"113.190.58.71"
"January 31st 2020, 06:19:15.427",44,"Socket reconnected","a56146bf-9896-458f-8742-ab2363ea8b88",Chrome,"113.190.58.71"
"January 31st 2020, 06:19:17.581",6,"Socket reconnected","e35c26f7-f06e-4785-bc26-b759ea07fc95","Samsung Internet","27.66.107.91"
"January 31st 2020, 06:19:20.016",814,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:19:48.127",3,"Socket reconnected","77311ec1-ff07-4a6c-baf5-2d419562b125",Chrome,"123.16.57.171"
"January 31st 2020, 06:20:01.539",830,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:20:20.117",815,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:20:21.547",235,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 06:21:01.449",831,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:21:14.622",44,"Socket reconnected","a56146bf-9896-458f-8742-ab2363ea8b88",Chrome,"113.190.58.71"
"January 31st 2020, 06:21:15.175",45,"Socket reconnected","a56146bf-9896-458f-8742-ab2363ea8b88",Chrome,"113.190.58.71"
"January 31st 2020, 06:21:21.075",14,"Socket reconnected","3064cf8b-8596-4b12-bd35-65ea960955b3",Chrome,"171.255.70.51"
"January 31st 2020, 06:21:50.022",816,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:22:01.422",832,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:22:11.720",2,"Socket reconnected","d0e6c3a0-90a6-42fc-ab0f-d765914c4d54","Chrome Mobile","171.253.134.41"
"January 31st 2020, 06:22:40.865",193,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"14.232.154.28"
"January 31st 2020, 06:22:50.002",817,"Socket reconnected","ca53354b-0788-437c-9195-8fb18f022d0c",Chrome,"115.79.198.234"
"January 31st 2020, 06:23:01.054",4,"Socket reconnected","3d44fa61-c2cf-4d26-a482-c6ede6a70a79","Coc Coc","115.75.179.26"
"January 31st 2020, 06:23:01.548",833,"Socket reconnected","bd802257-0f9f-4a24-8c24-e13545195aed",Chrome,"103.85.107.242"
"January 31st 2020, 06:23:25.907",7,"Socket reconnected","6b89d116-b1c8-44b9-9353-62c2faaf8efd",Chrome,"118.70.120.220"
"January 31st 2020, 06:23:28.610",236,"Socket reconnected","bacc1bd7-8a95-4126-80b1-9d8fef8223ca",Firefox,"116.118.106.35"
"January 31st 2020, 06:23:40.839",194,"Socket reconnected","95f1907f-54f0-46cd-9bba-6c49bdfacd82",Chrome,"113.190.24.106"
"January 31st 2020, 06:23:48.956",1,"Socket reconnected","3f95b2c1-27be-497d-b667-57b41ba8a38c","Mobile Safari","14.236.181.132"
